shipment_id,export_country,import_country,commodity,hs_code,quantity,declared_value_usd,transport_mode,departure_port,arrival_port,transit_time_days,delay_status,contract_value_usd,payment_terms,currency_exchange_rate,market_price_per_unit,price_volatility_index,anomaly_flag,weight_kg,shipping_cost_usd
SHP00146,China,Egypt,Machinery,260300.0,3344.0,56571.0,Rail,Qingdao,Lagos,37.0,On-Time,57084.0,Credit,45.65,1952.25,0.19,0.0,38374.0,32829.53
SHP00147,China,South Africa,Machinery,100610.0,2717.0,101443.0,Rail,Beijing,Durban,36.0,Delayed,101637.0,On Delivery,24.78,2175.68,0.04,1.0,93417.45,79647.85
SHP00148,China,Egypt,Textiles,100610.0,4009.0,11640.0,Air,Shenzhen,Tema,6.0,On-Time,11560.0,Prepaid,52.04,1562.9,0.22,0.0,2413.99,18397.63
SHP00149,China,Nigeria,Electronics,520942.0,1181.0,115017.0,Rail,Shanghai,Cairo,37.0,Delayed,114430.0,Credit,1.52,560.49,0.2,1.0,681.69,983.91
SHP00150,China,Ethiopia,Minerals,260300.0,3860.0,101122.0,Ship,Beijing,Cairo,31.0,On-Time,100598.0,On Delivery,4.08,1441.95,0.29,0.0,35433.63,9400.54
SHP00151,China,Ethiopia,Minerals,100610.0,1821.0,63606.0,Ship,Beijing,Addis Ababa,12.0,On-Time,63988.0,Credit,37.29,2198.15,0.01,0.0,33914.28,15567.18
SHP00152,China,Nigeria,Textiles,260300.0,3550.0,38933.0,Rail,Guangzhou,Dar es Salaam,32.0,Delayed,38078.0,Credit,17.5,131.07,0.02,0.0,1390.36,970.91
SHP00153,China,Egypt,Electronics,847130.0,2682.0,140566.0,Rail,Beijing,Addis Ababa,26.0,On-Time,139752.0,Prepaid,66.57,2360.1,0.05,1.0,1923.91,1214.55
SHP00154,China,Kenya,Minerals,847130.0,4855.0,136878.0,Ship,Guangzhou,Durban,26.0,On-Time,137746.0,Credit,69.26,2231.34,0.04,1.0,59919.4,7525.12
SHP00155,China,Ethiopia,Electronics,847130.0,934.0,69754.0,Air,Shenzhen,Durban,12.0,On-Time,69578.0,Credit,16.6,563.38,0.39,0.0,1847.9,16710.28
SHP00156,China,South Africa,Textiles,847130.0,3895.0,78781.0,Ship,Shenzhen,Tema,25.0,Delayed,78903.0,Credit,42.41,1577.47,0.14,0.0,1533.24,659.1
SHP00157,China,Ghana,Minerals,520942.0,2516.0,117855.0,Rail,Shenzhen,Lagos,5.0,Delayed,117635.0,On Delivery,16.83,1613.24,0.3,0.0,37946.4,17519.83
SHP00158,China,Tanzania,Agricultural,847130.0,1983.0,88300.0,Rail,Qingdao,Lagos,36.0,On-Time,88251.0,On Delivery,19.69,392.9,0.45,1.0,8024.17,4069.2
SHP00159,China,Ghana,Minerals,260300.0,1405.0,99377.0,Ship,Qingdao,Dar es Salaam,11.0,On-Time,99937.0,Prepaid,39.23,265.53,0.21,0.0,12033.21,5652.01
SHP00160,China,Egypt,Machinery,847130.0,1024.0,74669.0,Road,Qingdao,Addis Ababa,10.0,On-Time,74868.0,On Delivery,35.47,247.73,0.12,0.0,40067.74,53547.02
SHP00161,China,South Africa,Electronics,260300.0,3070.0,46755.0,Road,Shenzhen,Mombasa,7.0,Delayed,46892.0,Prepaid,35.42,1444.36,0.3,0.0,3228.64,3471.47
SHP00162,China,Ethiopia,Textiles,843890.0,2795.0,133322.0,Road,Qingdao,Dar es Salaam,36.0,On-Time,134318.0,Prepaid,19.79,2636.5,0.4,0.0,1972.84,2561.91
SHP00163,China,Nigeria,Electronics,847130.0,3289.0,110228.0,Road,Shenzhen,Lagos,27.0,Delayed,109583.0,Credit,43.87,2259.39,0.09,0.0,4770.02,4917.55
SHP00164,China,Ethiopia,Textiles,100610.0,606.0,79553.0,Road,Guangzhou,Cairo,33.0,Delayed,79970.0,Credit,57.67,689.73,0.46,1.0,380.94,669.67
SHP00165,China,South Africa,Machinery,843890.0,2179.0,131209.0,Rail,Beijing,Addis Ababa,16.0,On-Time,131756.0,Credit,1.94,864.68,0.31,1.0,29659.66,28064.81
SHP00166,China,South Africa,Electronics,100610.0,1186.0,133232.0,Air,Beijing,Lagos,19.0,On-Time,133097.0,Credit,44.93,1622.26,0.39,0.0,2079.0,11890.74
SHP00167,China,Egypt,Machinery,843890.0,2564.0,34257.0,Ship,Shenzhen,Tema,34.0,Delayed,34692.0,Credit,44.83,2796.42,0.06,0.0,58539.2,15992.14
SHP00168,China,Egypt,Minerals,100610.0,1937.0,120953.0,Rail,Guangzhou,Durban,6.0,On-Time,120993.0,Credit,54.31,2127.17,0.24,0.0,15104.3,8234.35
SHP00169,China,Egypt,Agricultural,847130.0,71.0,25953.0,Ship,Shanghai,Cairo,20.0,Delayed,25656.0,Credit,47.81,1340.65,0.33,0.0,82.58,224.71
SHP00170,China,Egypt,Machinery,520942.0,2478.0,32083.0,Air,Shenzhen,Cairo,9.0,On-Time,32139.0,On Delivery,23.67,1468.49,0.39,0.0,83349.31,607553.05
SHP00171,China,Ghana,Agricultural,100610.0,4715.0,16745.0,Rail,Qingdao,Tema,36.0,Delayed,16867.0,On Delivery,32.42,495.05,0.4,1.0,17493.86,11962.32
SHP00172,China,Egypt,Agricultural,520942.0,2254.0,28411.0,Air,Guangzhou,Durban,34.0,On-Time,28384.0,Credit,17.26,398.35,0.44,1.0,2403.56,14039.32
SHP00173,China,Tanzania,Electronics,847130.0,3503.0,102883.0,Road,Shenzhen,Cairo,31.0,Delayed,103882.0,Credit,60.23,2893.74,0.38,0.0,4442.29,4810.67
SHP00174,China,Ghana,Minerals,520942.0,4715.0,138052.0,Rail,Qingdao,Addis Ababa,37.0,On-Time,137844.0,On Delivery,50.47,1690.44,0.24,0.0,39593.91,18966.99
SHP00175,China,Egypt,Agricultural,100610.0,3660.0,26563.0,Rail,Qingdao,Tema,27.0,Delayed,26895.0,Credit,12.03,1363.81,0.27,0.0,13105.33,5892.61
SHP00176,China,Tanzania,Textiles,260300.0,4494.0,87879.0,Air,Beijing,Lagos,26.0,Delayed,87777.0,Credit,14.2,1388.98,0.01,0.0,1525.68,8382.98
SHP00177,China,South Africa,Minerals,847130.0,3394.0,33541.0,Air,Guangzhou,Dar es Salaam,22.0,On-Time,34242.0,On Delivery,16.95,486.67,0.33,0.0,52145.64,459793.23
SHP00178,China,Tanzania,Agricultural,843890.0,166.0,59615.0,Rail,Guangzhou,Tema,10.0,On-Time,60355.0,Credit,11.75,1396.47,0.34,0.0,422.79,353.34
SHP00179,China,Ethiopia,Electronics,100610.0,4483.0,88309.0,Ship,Beijing,Mombasa,33.0,On-Time,87319.0,Credit,49.11,2581.07,0.39,0.0,8540.54,3324.8
SHP00180,China,Ethiopia,Minerals,520942.0,828.0,74298.0,Air,Shenzhen,Dar es Salaam,26.0,On-Time,73885.0,On Delivery,69.09,431.77,0.25,1.0,5848.01,50774.92
SHP00181,China,Ethiopia,Machinery,260300.0,2770.0,79441.0,Rail,Shenzhen,Lagos,34.0,Delayed,80329.0,Prepaid,36.96,268.16,0.18,0.0,65490.15,51129.03
SHP00182,China,Ghana,Agricultural,260300.0,967.0,57326.0,Rail,Shenzhen,Addis Ababa,4.0,Delayed,56415.0,Credit,48.73,2402.76,0.11,0.0,1405.92,924.82
SHP00183,China,South Africa,Electronics,520942.0,936.0,67768.0,Rail,Guangzhou,Dar es Salaam,13.0,On-Time,67402.0,Credit,3.66,2808.96,0.04,0.0,1766.27,1139.47
SHP00184,China,Egypt,Electronics,847130.0,1489.0,38320.0,Ship,Beijing,Lagos,14.0,Delayed,39033.0,Credit,44.33,2351.35,0.31,0.0,2704.04,817.05
SHP00185,China,Ethiopia,Minerals,260300.0,2480.0,103511.0,Ship,Shanghai,Durban,6.0,On-Time,102532.0,Credit,32.48,1932.52,0.27,0.0,21995.43,7890.8
SHP00186,China,Egypt,Textiles,260300.0,4159.0,116562.0,Road,Beijing,Addis Ababa,20.0,On-Time,115648.0,On Delivery,46.05,1440.44,0.31,0.0,3027.7,3211.94
SHP00187,China,Ethiopia,Textiles,843890.0,3688.0,128629.0,Air,Qingdao,Addis Ababa,38.0,On-Time,129385.0,Prepaid,55.59,1977.83,0.25,0.0,3148.73,29492.09
SHP00188,China,Ghana,Machinery,100610.0,3715.0,110361.0,Rail,Shenzhen,Durban,21.0,On-Time,110736.0,On Delivery,38.66,1482.36,0.05,0.0,119652.84,109368.26
SHP00189,China,Nigeria,Agricultural,260300.0,804.0,21309.0,Road,Guangzhou,Dar es Salaam,17.0,On-Time,21664.0,Prepaid,13.43,2882.54,0.21,0.0,2507.36,1851.34
SHP00190,China,Tanzania,Machinery,520942.0,2121.0,79131.0,Road,Qingdao,Tema,39.0,On-Time,79518.0,Prepaid,54.09,1517.01,0.28,0.0,41728.75,26939.23
SHP00191,China,South Africa,Textiles,520942.0,4753.0,77099.0,Air,Shanghai,Mombasa,36.0,On-Time,76676.0,Credit,42.44,2379.9,0.33,0.0,1304.61,10995.19
SHP00192,China,Kenya,Textiles,520942.0,4900.0,22778.0,Air,Shenzhen,Lagos,14.0,On-Time,22307.0,On Delivery,44.76,2200.67,0.07,0.0,4497.09,29398.65
SHP00193,China,South Africa,Electronics,520942.0,3641.0,147633.0,Rail,Shenzhen,Dar es Salaam,16.0,Delayed,147007.0,Prepaid,29.79,212.05,0.22,0.0,6738.13,2269.03
SHP00194,China,Ethiopia,Textiles,843890.0,1575.0,101059.0,Air,Qingdao,Durban,16.0,On-Time,101166.0,Credit,42.12,494.75,0.2,0.0,1112.71,10667.56
SHP00195,China,Nigeria,Minerals,843890.0,2090.0,72649.0,Air,Qingdao,Tema,37.0,On-Time,73121.0,On Delivery,54.48,396.97,0.49,1.0,21078.58,129676.63
SHP00196,China,Kenya,Machinery,520942.0,3424.0,123154.0,Ship,Shanghai,Lagos,12.0,On-Time,122423.0,On Delivery,24.17,1349.09,0.34,0.0,82067.74,38832.36
SHP00197,China,Ethiopia,Electronics,847130.0,3482.0,142348.0,Ship,Shenzhen,Durban,22.0,On-Time,142319.0,Prepaid,49.91,505.29,0.09,0.0,5532.67,2361.0
SHP00198,China,South Africa,Electronics,847130.0,3242.0,40946.0,Air,Guangzhou,Lagos,39.0,On-Time,41173.0,On Delivery,34.01,2533.29,0.4,0.0,5983.65,53125.51
SHP00199,China,Nigeria,Textiles,520942.0,2253.0,88310.0,Rail,Shanghai,Mombasa,17.0,On-Time,88584.0,On Delivery,9.17,812.9,0.04,0.0,2049.48,1073.87
SHP00200,China,Ghana,Electronics,520942.0,1366.0,96155.0,Air,Qingdao,Lagos,28.0,On-Time,95273.0,Credit,16.89,544.13,0.05,0.0,2280.96,14355.74
SHP00201,China,Kenya,Minerals,843890.0,1058.0,69178.0,Rail,Beijing,Dar es Salaam,16.0,On-Time,68453.0,Prepaid,69.08,2895.53,0.01,1.0,15479.04,10451.82
SHP00202,China,Tanzania,Textiles,260300.0,4115.0,50272.0,Rail,Beijing,Addis Ababa,31.0,Delayed,50518.0,Credit,18.91,1567.58,0.18,0.0,1099.99,772.51
SHP00203,China,South Africa,Electronics,260300.0,3973.0,44062.0,Air,Shanghai,Lagos,18.0,Delayed,43953.0,Credit,47.63,2909.89,0.06,0.0,2949.73,19433.36
SHP00204,China,South Africa,Agricultural,260300.0,1849.0,110823.0,Rail,Shanghai,Dar es Salaam,7.0,Delayed,111021.0,On Delivery,48.94,2515.16,0.47,1.0,8494.71,4529.92
SHP00205,China,Egypt,Electronics,843890.0,3535.0,33625.0,Road,Beijing,Lagos,19.0,Delayed,32927.0,Prepaid,40.59,96.01,0.47,1.0,4983.09,3477.0
SHP00206,China,Egypt,Electronics,520942.0,4959.0,106376.0,Rail,Shenzhen,Addis Ababa,21.0,Delayed,107053.0,Credit,28.48,1955.44,0.06,0.0,2547.91,1340.32
SHP00207,China,South Africa,Textiles,100610.0,3341.0,108409.0,Rail,Qingdao,Addis Ababa,8.0,On-Time,108593.0,On Delivery,29.37,2612.91,0.39,0.0,939.41,880.36
SHP00208,China,Kenya,Minerals,843890.0,3280.0,119044.0,Ship,Guangzhou,Durban,6.0,On-Time,119521.0,Credit,63.24,2634.28,0.17,0.0,49044.29,8244.43
SHP00209,China,Ethiopia,Textiles,520942.0,1438.0,108754.0,Ship,Qingdao,Cairo,3.0,On-Time,108575.0,Credit,45.96,988.5,0.32,0.0,293.42,62.68
SHP00210,China,Tanzania,Electronics,847130.0,4139.0,105494.0,Air,Shanghai,Tema,23.0,On-Time,105098.0,Prepaid,32.24,716.44,0.19,0.0,3067.88,25223.33
SHP00211,China,South Africa,Machinery,260300.0,3388.0,30537.0,Air,Shenzhen,Durban,11.0,On-Time,31354.0,Credit,66.68,2542.27,0.46,1.0,108244.4,1069555.54
SHP00212,China,Nigeria,Electronics,843890.0,1227.0,140832.0,Rail,Shanghai,Tema,14.0,On-Time,140135.0,On Delivery,41.24,1603.14,0.31,0.0,1886.93,1143.56
SHP00213,China,Kenya,Machinery,260300.0,993.0,83714.0,Ship,Shenzhen,Mombasa,23.0,On-Time,83728.0,Credit,62.92,218.48,0.48,1.0,35825.9,5512.97
SHP00214,China,Ethiopia,Agricultural,520942.0,764.0,41914.0,Air,Shenzhen,Addis Ababa,17.0,On-Time,41054.0,Prepaid,25.59,308.76,0.25,0.0,1449.37,11550.36
SHP00215,China,Ethiopia,Minerals,520942.0,422.0,98747.0,Air,Guangzhou,Mombasa,29.0,Delayed,98926.0,On Delivery,38.43,937.37,0.31,0.0,6618.09,63372.12
SHP00216,China,Kenya,Electronics,847130.0,1731.0,17289.0,Air,Shenzhen,Dar es Salaam,15.0,On-Time,17657.0,Credit,37.29,374.05,0.43,1.0,1481.52,13365.62
SHP00217,China,Tanzania,Agricultural,520942.0,3704.0,23743.0,Air,Shenzhen,Addis Ababa,38.0,On-Time,24652.0,Credit,56.71,1652.93,0.03,0.0,8525.12,69540.71
SHP00218,China,Kenya,Machinery,100610.0,2988.0,93204.0,Rail,Beijing,Addis Ababa,24.0,Delayed,92929.0,Prepaid,42.16,2382.26,0.33,0.0,119100.65,62236.6
SHP00219,China,Tanzania,Minerals,260300.0,2475.0,80388.0,Road,Shenzhen,Lagos,10.0,On-Time,80460.0,Credit,17.73,2342.67,0.14,0.0,36492.62,38120.94
SHP00220,China,Nigeria,Agricultural,843890.0,3733.0,143299.0,Road,Beijing,Addis Ababa,12.0,Delayed,143213.0,On Delivery,44.23,1358.04,0.3,0.0,16413.6,9824.46
SHP00221,China,Ethiopia,Minerals,847130.0,1634.0,22633.0,Road,Shanghai,Tema,35.0,On-Time,22294.0,On Delivery,3.12,1927.7,0.31,0.0,24288.09,28984.33
SHP00222,China,Egypt,Electronics,260300.0,1596.0,62993.0,Ship,Beijing,Durban,11.0,On-Time,62501.0,On Delivery,5.5,429.61,0.14,0.0,2158.53,951.91
SHP00223,China,Kenya,Textiles,847130.0,4408.0,70108.0,Air,Shanghai,Mombasa,20.0,On-Time,70505.0,Prepaid,32.04,2174.93,0.02,0.0,1211.93,12107.4
SHP00224,China,Nigeria,Machinery,847130.0,3401.0,43467.0,Air,Qingdao,Addis Ababa,28.0,On-Time,42754.0,Prepaid,20.28,242.86,0.05,0.0,84034.06,529861.54
SHP00225,China,Kenya,Textiles,520942.0,4498.0,21456.0,Rail,Shanghai,Mombasa,10.0,On-Time,21549.0,Prepaid,25.82,212.92,0.26,0.0,1853.9,680.12
SHP00226,China,Ghana,Minerals,843890.0,3763.0,15756.0,Ship,Shanghai,Tema,29.0,On-Time,15531.0,On Delivery,61.79,1954.38,0.27,0.0,32587.0,10660.6
SHP00227,China,Egypt,Agricultural,843890.0,2478.0,50113.0,Ship,Qingdao,Addis Ababa,5.0,On-Time,50266.0,Credit,69.6,1987.21,0.28,1.0,12122.48,4689.47
SHP00228,China,Nigeria,Agricultural,847130.0,2451.0,14686.0,Road,Shenzhen,Mombasa,32.0,On-Time,14347.0,On Delivery,40.02,2873.09,0.1,0.0,6304.93,8455.93
SHP00229,China,South Africa,Minerals,260300.0,2384.0,73910.0,Rail,Shenzhen,Tema,18.0,On-Time,73579.0,Credit,32.35,2269.71,0.18,0.0,43819.58,19268.57
SHP00230,China,Egypt,Electronics,843890.0,1981.0,146826.0,Air,Shenzhen,Addis Ababa,18.0,On-Time,147128.0,On Delivery,28.85,461.49,0.5,1.0,2865.93,18260.48
SHP00231,China,South Africa,Machinery,100610.0,3993.0,23752.0,Ship,Beijing,Dar es Salaam,32.0,On-Time,24741.0,Credit,19.11,2364.77,0.43,1.0,166877.26,51223.63
SHP00232,China,Tanzania,Electronics,847130.0,1062.0,81559.0,Ship,Shenzhen,Dar es Salaam,14.0,On-Time,81296.0,On Delivery,5.82,357.36,0.12,0.0,1331.7,449.27
SHP00233,China,Ghana,Agricultural,520942.0,1651.0,40585.0,Rail,Beijing,Cairo,29.0,On-Time,40033.0,Credit,22.43,1193.96,0.23,0.0,5460.87,5217.66
SHP00234,China,Tanzania,Electronics,843890.0,3317.0,95373.0,Rail,Qingdao,Mombasa,37.0,On-Time,94515.0,Prepaid,69.46,2555.02,0.11,1.0,4109.02,2965.39
SHP00235,China,Nigeria,Electronics,260300.0,610.0,148401.0,Ship,Shanghai,Lagos,20.0,On-Time,148582.0,On Delivery,61.64,2604.83,0.4,0.0,483.65,403.05
SHP00236,China,Ethiopia,Textiles,260300.0,3969.0,36750.0,Air,Shanghai,Lagos,16.0,On-Time,37178.0,Prepaid,3.07,465.6,0.12,0.0,3087.73,24562.64
SHP00237,China,Ethiopia,Minerals,520942.0,4411.0,141728.0,Rail,Qingdao,Tema,4.0,On-Time,141549.0,Prepaid,22.99,1821.08,0.08,0.0,40632.3,34218.39
SHP00238,China,Nigeria,Electronics,843890.0,4967.0,119099.0,Air,Shenzhen,Cairo,5.0,Delayed,119000.0,Credit,11.53,1105.77,0.04,0.0,2664.67,17805.67
SHP00239,China,Tanzania,Agricultural,100610.0,1013.0,36822.0,Air,Shenzhen,Addis Ababa,6.0,On-Time,36857.0,Credit,67.66,1300.33,0.16,1.0,3628.45,33286.02
SHP00240,China,Nigeria,Textiles,847130.0,895.0,33179.0,Road,Qingdao,Dar es Salaam,20.0,On-Time,32625.0,On Delivery,45.4,652.03,0.31,0.0,305.81,436.87
SHP00241,China,Ghana,Textiles,100610.0,2760.0,44922.0,Ship,Shenzhen,Cairo,7.0,On-Time,44699.0,Credit,16.01,1456.38,0.38,0.0,2628.53,907.03
SHP00242,China,Kenya,Machinery,260300.0,2000.0,124863.0,Rail,Shenzhen,Tema,17.0,Delayed,123945.0,Prepaid,13.19,228.52,0.39,0.0,96314.29,43492.65
SHP00243,China,Tanzania,Machinery,100610.0,3615.0,145146.0,Road,Beijing,Dar es Salaam,9.0,On-Time,144909.0,Credit,43.84,1901.4,0.12,0.0,168439.39,164407.09
SHP00244,China,Kenya,Minerals,843890.0,2198.0,103723.0,Road,Shanghai,Tema,39.0,Delayed,104320.0,On Delivery,46.3,1065.94,0.27,1.0,23194.13,19366.86
SHP00245,China,Egypt,Machinery,520942.0,3079.0,104853.0,Ship,Qingdao,Lagos,9.0,On-Time,104450.0,Credit,67.52,749.5,0.08,1.0,32693.64,6847.17
SHP00246,China,Ethiopia,Machinery,260300.0,2343.0,29022.0,Air,Guangzhou,Durban,7.0,On-Time,28234.0,Credit,58.65,1889.75,0.11,0.0,110432.02,1086160.64
SHP00247,China,Nigeria,Electronics,843890.0,4318.0,136743.0,Rail,Guangzhou,Lagos,38.0,On-Time,136239.0,Credit,39.04,1365.86,0.42,1.0,4932.35,2412.38
SHP00248,China,Ethiopia,Machinery,100610.0,4328.0,34300.0,Air,Beijing,Dar es Salaam,28.0,On-Time,33845.0,Credit,23.74,2213.38,0.24,0.0,210627.28,1882577.9
SHP00249,China,South Africa,Machinery,100610.0,3854.0,31035.0,Road,Qingdao,Lagos,31.0,On-Time,30055.0,On Delivery,67.0,403.77,0.06,1.0,187091.66,277984.89
SHP00250,China,Tanzania,Electronics,843890.0,3241.0,95536.0,Ship,Guangzhou,Dar es Salaam,3.0,Delayed,96119.0,On Delivery,18.94,2523.41,0.03,0.0,5767.41,652.65
SHP00251,China,Ethiopia,Textiles,843890.0,2329.0,132734.0,Air,Shanghai,Durban,36.0,On-Time,132459.0,Credit,45.11,1843.73,0.04,0.0,1014.42,8977.64
SHP00252,China,Ghana,Agricultural,260300.0,905.0,61492.0,Air,Qingdao,Lagos,21.0,On-Time,61431.0,Prepaid,36.59,2042.28,0.03,0.0,2299.05,14612.53
SHP00253,China,Tanzania,Minerals,260300.0,3626.0,68530.0,Rail,Shanghai,Cairo,3.0,On-Time,67937.0,Prepaid,8.72,111.53,0.26,0.0,64423.32,21182.85
SHP00254,China,Kenya,Minerals,520942.0,4377.0,146214.0,Ship,Shanghai,Mombasa,38.0,On-Time,145612.0,Credit,66.05,2352.61,0.18,1.0,42692.51,11529.4
SHP00255,China,Tanzania,Textiles,843890.0,2539.0,34956.0,Road,Shanghai,Lagos,7.0,On-Time,35331.0,Credit,6.21,1275.77,0.05,0.0,852.07,1292.91
SHP00256,China,Egypt,Textiles,260300.0,3341.0,66063.0,Ship,Shenzhen,Lagos,27.0,Delayed,65525.0,Credit,15.59,368.55,0.31,0.0,2156.42,495.79
SHP00257,China,Tanzania,Minerals,520942.0,1663.0,128257.0,Road,Shenzhen,Dar es Salaam,12.0,On-Time,127908.0,Prepaid,33.99,346.3,0.25,0.0,31667.38,34570.49
SHP00258,China,Kenya,Machinery,100610.0,4033.0,14503.0,Rail,Shanghai,Lagos,34.0,On-Time,14025.0,On Delivery,4.5,336.87,0.3,0.0,152613.53,99687.98
SHP00259,China,Egypt,Minerals,260300.0,4090.0,75119.0,Rail,Qingdao,Lagos,16.0,On-Time,75103.0,On Delivery,12.71,825.0,0.46,1.0,55423.25,50671.03
SHP00260,China,Ghana,Textiles,843890.0,3293.0,98471.0,Air,Shenzhen,Tema,23.0,On-Time,99038.0,Credit,23.21,2638.41,0.14,0.0,914.6,5187.14
SHP00261,China,Ethiopia,Textiles,100610.0,3040.0,105500.0,Road,Beijing,Dar es Salaam,15.0,On-Time,106161.0,Credit,59.18,2186.83,0.39,0.0,2103.7,2635.58
SHP00262,China,Nigeria,Machinery,260300.0,1809.0,63005.0,Rail,Shenzhen,Durban,27.0,Delayed,63825.0,On Delivery,51.36,328.29,0.35,0.0,89730.3,69907.6
SHP00263,China,Nigeria,Agricultural,847130.0,332.0,49638.0,Rail,Shenzhen,Tema,17.0,On-Time,48725.0,On Delivery,24.95,1243.18,0.38,0.0,518.03,568.03
SHP00264,China,South Africa,Minerals,847130.0,1426.0,13706.0,Ship,Guangzhou,Mombasa,21.0,On-Time,13759.0,Credit,61.32,1910.69,0.38,0.0,18217.07,8898.34
SHP00265,China,Tanzania,Textiles,843890.0,411.0,60147.0,Rail,Shenzhen,Durban,7.0,Delayed,61070.0,Credit,8.29,1207.48,0.4,0.0,370.68,394.78
SHP00266,China,Tanzania,Electronics,843890.0,3612.0,73056.0,Road,Beijing,Lagos,12.0,On-Time,72357.0,Prepaid,43.7,568.13,0.18,0.0,5819.48,3274.0
SHP00267,China,South Africa,Agricultural,847130.0,2597.0,113777.0,Air,Shanghai,Lagos,28.0,Delayed,113812.0,On Delivery,52.58,611.43,0.48,1.0,9837.6,72639.62
SHP00268,China,Nigeria,Agricultural,260300.0,2684.0,105082.0,Air,Shenzhen,Addis Ababa,33.0,On-Time,105929.0,On Delivery,35.89,378.52,0.2,0.0,10225.87,71806.43
SHP00269,China,Egypt,Minerals,100610.0,1093.0,23313.0,Rail,Guangzhou,Lagos,26.0,On-Time,23490.0,On Delivery,28.32,1240.8,0.35,0.0,11358.86,6133.7
SHP00270,China,Kenya,Agricultural,847130.0,2502.0,85073.0,Road,Beijing,Lagos,6.0,On-Time,85013.0,Credit,7.87,1766.67,0.25,0.0,5440.27,5235.53
SHP00271,China,Nigeria,Agricultural,260300.0,4671.0,74122.0,Air,Shenzhen,Tema,26.0,On-Time,73819.0,Credit,39.96,1684.18,0.31,0.0,19793.1,137247.47
SHP00272,China,Nigeria,Minerals,100610.0,211.0,21029.0,Road,Qingdao,Cairo,20.0,On-Time,21240.0,Prepaid,58.02,1497.28,0.05,0.0,3619.01,3574.13
SHP00273,China,South Africa,Minerals,100610.0,4551.0,47092.0,Ship,Guangzhou,Addis Ababa,14.0,On-Time,47089.0,Credit,15.87,2476.27,0.26,0.0,81945.69,40433.08
SHP00274,China,Tanzania,Machinery,260300.0,4885.0,10469.0,Air,Qingdao,Tema,35.0,On-Time,11120.0,Credit,5.78,2405.09,0.39,0.0,227297.2,1237566.13
SHP00275,China,Nigeria,Agricultural,847130.0,1069.0,26621.0,Rail,Guangzhou,Dar es Salaam,35.0,On-Time,26904.0,Prepaid,35.49,538.87,0.35,0.0,3255.5,3428.28
SHP00276,China,South Africa,Electronics,520942.0,2175.0,121859.0,Ship,Guangzhou,Mombasa,13.0,On-Time,121460.0,On Delivery,41.76,557.51,0.19,0.0,2723.7,925.58
SHP00277,China,Ethiopia,Machinery,100610.0,2147.0,51850.0,Ship,Shanghai,Addis Ababa,15.0,On-Time,52735.0,On Delivery,58.47,822.85,0.26,0.0,90027.59,31614.36
SHP00278,China,Nigeria,Textiles,100610.0,1950.0,28284.0,Rail,Qingdao,Addis Ababa,21.0,On-Time,28609.0,Credit,16.95,1133.86,0.24,0.0,1403.94,1447.05
SHP00279,China,Nigeria,Agricultural,100610.0,2053.0,138168.0,Road,Shanghai,Durban,23.0,On-Time,137428.0,Prepaid,49.86,1895.36,0.03,0.0,7817.55,6956.71
SHP00280,China,Tanzania,Textiles,843890.0,3028.0,99848.0,Air,Shanghai,Tema,26.0,On-Time,100709.0,Prepaid,5.42,679.54,0.07,0.0,2533.33,18378.65
SHP00281,China,Ethiopia,Textiles,260300.0,1669.0,67424.0,Air,Qingdao,Durban,38.0,On-Time,67855.0,On Delivery,5.41,850.15,0.14,0.0,1522.14,11107.42
SHP00282,China,Egypt,Textiles,100610.0,212.0,24675.0,Ship,Shanghai,Durban,16.0,On-Time,25546.0,Prepaid,26.93,1289.52,0.42,1.0,99.72,184.92
SHP00283,China,Kenya,Electronics,100610.0,631.0,46800.0,Ship,Guangzhou,Lagos,38.0,On-Time,46395.0,On Delivery,43.95,1688.17,0.18,0.0,670.99,695.51
SHP00284,China,Nigeria,Electronics,520942.0,739.0,107304.0,Rail,Beijing,Durban,29.0,On-Time,106942.0,Credit,17.72,2198.68,0.28,0.0,473.68,706.96
SHP00285,China,Ethiopia,Agricultural,843890.0,3776.0,70428.0,Ship,Shanghai,Tema,28.0,On-Time,70323.0,On Delivery,44.27,1485.97,0.49,1.0,12510.34,2076.48
SHP00286,China,Tanzania,Minerals,520942.0,3702.0,127788.0,Ship,Guangzhou,Dar es Salaam,26.0,On-Time,127158.0,Prepaid,68.08,1827.54,0.18,1.0,20505.87,3197.45
SHP00287,China,Ethiopia,Electronics,100610.0,474.0,11304.0,Air,Guangzhou,Dar es Salaam,6.0,On-Time,11320.0,On Delivery,59.77,1685.86,0.27,0.0,568.04,4115.43
SHP00288,China,Ethiopia,Electronics,100610.0,622.0,143593.0,Air,Qingdao,Addis Ababa,30.0,On-Time,144297.0,Credit,55.73,1648.77,0.31,0.0,817.29,4789.61
SHP00289,China,Tanzania,Textiles,843890.0,1567.0,74184.0,Ship,Shenzhen,Addis Ababa,12.0,On-Time,74721.0,Prepaid,47.0,652.19,0.06,0.0,672.61,353.82
SHP00290,China,Kenya,Electronics,520942.0,3265.0,101111.0,Rail,Beijing,Tema,24.0,On-Time,102070.0,Prepaid,9.17,1071.14,0.49,1.0,4526.11,2053.09
SHP00291,China,Kenya,Electronics,843890.0,2340.0,105158.0,Ship,Shenzhen,Mombasa,34.0,On-Time,104689.0,Credit,38.82,2276.48,0.38,0.0,1277.06,734.55
